,class,cap-shapenum,cap-surfacenum,cap-colornum,bruisesnum,odornum,gill-attachmentnum,gill-spacingnum,gill-sizenum,gill-colornum,stalk-shapenum,stalk-rootnum,stalk-surface-above-ringnum,stalk-surface-below-ringnum,stalk-color-above-ringnum,stalk-color-below-ringnum,veil-typenum,veil-colornum,ring-numbernum,ring-typenum,spore-print-colornum,populationnum,habitatnum,poison,edible
1436,e,0,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
1437,p,2,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,1,1,0
1438,e,2,0,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,0,1,0,1
1439,e,5,2,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,3,1,0,1
1440,e,5,0,4,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,2,5,0,0,1
1441,e,5,2,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,2,0,1,0,1
1442,e,2,0,4,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,3,1,0,1
1443,e,2,0,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,3,1,0,1
1444,p,2,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5,1,0
1445,p,2,3,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,1,1,0
1446,e,5,2,4,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1,0,1
1447,e,2,0,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,3,1,0,1
1448,e,5,0,4,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,2,4,0,0,1
1449,e,2,2,3,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,3,1,0,1
1450,e,2,0,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,2,0,1,0,1
1451,p,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5,1,0
1452,e,5,0,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,0,1,0,1
1453,p,2,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,1,1,0
1454,e,5,2,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1,0,1
1455,e,2,0,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,3,1,0,1
1456,e,5,2,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,0,1,0,1
1457,e,5,0,4,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,5,0,0,1
1458,e,5,2,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1,0,1
1459,p,2,2,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,3,5,1,0
1460,e,5,0,4,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,3,4,0,0,1
1461,e,5,2,8,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1,0,1
1462,e,2,2,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,3,1,0,1
1463,e,5,2,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0,0,1
1464,e,5,0,4,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,3,1,0,1
1465,e,5,3,3,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,2,4,0,0,1
1466,e,5,0,4,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,3,5,0,0,1
1467,e,5,2,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0,0,1
1468,e,2,0,3,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,0,1,0,1
1469,e,5,2,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,3,1,0,1
1470,e,5,3,2,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,3,5,0,0,1
1471,e,2,2,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1,0,1
1472,p,2,2,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,5,1,0
1473,e,2,0,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,3,1,0,1
1474,e,5,0,3,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,0,1,0,1
1475,e,2,0,4,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,3,1,0,1
1476,e,2,2,4,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1,0,1
1477,e,5,0,8,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,0,1,0,1
1478,p,2,3,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,1,1,0
1479,e,5,0,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,3,1,0,1
1480,e,2,2,4,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,0,1,0,1
1481,e,5,2,4,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,3,1,0,1
1482,e,5,0,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,3,1,0,1
1483,e,5,2,4,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,2,0,1,0,1
1484,e,2,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1,0,1
1485,p,5,3,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,5,1,0
1486,e,5,0,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,0,1,0,1
1487,e,2,2,8,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,3,1,0,1
1488,e,5,2,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,3,1,0,1
1489,p,2,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,1,1,0
1490,e,2,0,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,3,1,0,1
1491,p,2,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5,1,0
1492,e,2,2,4,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,3,1,0,1
1493,e,5,2,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,3,1,0,1
1494,e,5,0,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1,0,1
1495,e,2,0,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,3,1,0,1
1496,e,2,2,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,3,1,0,1
1497,e,5,2,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,3,1,0,1
1498,e,5,0,4,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,0,1,0,1
1499,e,5,0,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1,0,1
1500,e,2,0,4,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,0,1,0,1
1501,e,0,3,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
1502,e,2,0,3,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,3,1,0,1
1503,e,5,0,3,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,0,1,0,1
1504,e,2,0,8,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,0,1,0,1
1505,e,5,0,4,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,3,5,0,0,1
1506,p,2,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,5,1,0
1507,e,5,0,4,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,3,5,0,0,1
1508,e,5,0,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1,0,1
1509,e,5,0,4,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,2,5,0,0,1
1510,e,5,0,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,0,1,0,1
1511,e,2,2,3,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,2,3,1,0,1
1512,e,2,2,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,0,1,0,1
1513,e,5,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
1514,e,5,0,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0,0,1
1515,e,2,0,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,0,1,0,1
1516,e,2,0,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,0,1,0,1
1517,e,2,0,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,3,1,0,1
1518,e,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
1519,e,5,0,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,3,1,0,1
1520,e,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,1,0,1
1521,e,2,2,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,3,1,0,1
1522,e,5,2,8,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,3,0,1,0,1
1523,e,5,0,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,3,1,0,1
1524,e,5,2,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1,0,1
1525,e,5,2,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,3,1,0,1
1526,e,5,3,4,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,3,5,0,0,1
1527,e,2,2,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1,0,1
1528,e,5,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
1529,e,5,2,8,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1,0,1
1530,p,2,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,3,5,1,0
1531,e,2,2,8,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,3,1,0,1
1532,p,2,2,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,5,1,0
1533,e,2,2,3,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,3,1,0,1
1534,e,2,0,3,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,3,1,0,1
1535,p,5,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,1,1,0
1536,e,5,2,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1,0,1
1537,p,5,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5,1,0
1538,e,5,2,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,3,1,0,1
1539,e,2,2,8,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,3,1,0,1
1540,p,2,3,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,4,1,1,0
1541,e,5,0,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1,0,1
1542,e,5,2,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,0,1,0,1
1543,e,5,0,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,3,1,0,1
1544,e,5,0,8,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,0,1,0,1
1545,e,5,3,2,1,5,1,0,0,9,1,1,2,2,3,3,0,2,1,4,2,5,0,0,1
1546,p,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,5,1,0
1547,e,2,0,3,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,3,1,0,1
1548,e,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,1,0,1
1549,e,5,0,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,0,1,0,1
1550,e,2,0,4,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,0,1,0,1
1551,e,0,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
1552,e,2,2,3,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,0,1,0,1
1553,e,2,0,8,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1,0,1
1554,e,2,0,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,0,1,0,1
1555,p,2,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,5,1,0
1556,e,5,2,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,0,1,0,1
1557,e,0,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1,0,1
1558,e,2,2,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,0,1,0,1
1559,e,2,2,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,3,1,0,1
1560,e,5,0,3,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1,0,1
1561,e,2,2,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1,0,1
1562,e,5,0,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,0,1,0,1
1563,e,5,0,4,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,3,4,0,0,1
1564,e,0,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
1565,e,5,0,3,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,4,0,0,1
1566,p,2,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,1,1,0
1567,e,5,2,8,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,0,1,0,1
1568,p,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5,1,0
1569,e,2,2,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1,0,1
1570,e,2,0,4,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,0,1,0,1
1571,e,5,0,8,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,0,1,0,1
1572,e,5,0,4,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,0,1,0,1
1573,e,2,2,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,3,1,0,1
1574,e,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
1575,e,2,2,8,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,0,1,0,1
1576,e,5,2,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,3,1,0,1
1577,p,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,1,1,0
1578,e,2,0,3,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,0,1,0,1
1579,p,2,3,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,3,1,1,0
1580,e,2,0,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1,0,1
1581,e,5,0,4,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,2,4,0,0,1
1582,e,5,0,3,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,3,1,0,1
1583,p,2,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,4,5,1,0
1584,e,2,2,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,3,1,0,1
1585,p,5,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,4,5,1,0
1586,e,5,0,4,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,3,4,0,0,1
1587,e,5,0,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,3,1,0,1
1588,e,5,3,9,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,4,0,1
1589,e,2,0,8,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,3,1,0,1
1590,e,2,2,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,0,1,0,1
1591,e,5,0,3,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,3,1,0,1
1592,e,2,0,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,3,1,0,1
1593,e,2,0,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1,0,1
1594,e,5,0,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1,0,1
1595,e,2,0,3,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,0,1,0,1
1596,e,5,0,3,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
1597,e,5,2,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,0,1,0,1
1598,e,2,2,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,3,1,0,1
1599,e,5,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,1,0,1
1600,e,5,3,3,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,2,5,0,0,1
1601,e,2,2,3,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,0,1,0,1
1602,e,2,0,8,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,3,1,0,1
1603,e,2,2,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1,0,1
1604,e,2,0,8,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,3,1,0,1
1605,e,2,0,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,0,1,0,1
1606,e,2,2,3,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,2,0,1,0,1
1607,e,5,2,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1,0,1
1608,e,5,0,4,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,5,0,0,1
1609,e,5,2,4,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,3,1,0,1
1610,e,5,0,4,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1,0,1
1611,e,2,2,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,0,1,0,1
1612,e,5,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,5,5,0,1
1613,p,2,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,5,1,0
1614,p,2,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,1,1,0
1615,e,5,0,4,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,2,4,0,0,1
1616,e,5,2,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,0,1,0,1
1617,e,2,0,3,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,3,0,1,0,1
1618,e,5,2,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,3,1,0,1
1619,e,5,0,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,3,1,0,1
1620,e,5,2,3,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,3,1,0,1
1621,e,2,0,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1,0,1
1622,e,2,2,4,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,3,1,0,1
1623,e,2,2,3,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,0,1,0,1
1624,e,5,0,2,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,2,4,0,0,1
1625,p,2,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5,1,0
1626,e,5,0,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1,0,1
1627,e,5,0,4,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,3,4,0,0,1
1628,p,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,3,5,1,0
1629,p,2,2,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,1,1,0
1630,p,2,2,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,3,5,1,0
1631,e,2,0,8,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,0,1,0,1
1632,e,2,2,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1,0,1
1633,e,2,0,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,0,1,0,1
1634,e,5,2,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,0,1,0,1
1635,e,2,2,4,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,0,1,0,1
1636,p,2,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,1,1,0
1637,p,2,2,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,1,1,0
1638,e,2,2,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,0,1,0,1
1639,e,5,2,4,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1,0,1
1640,e,5,2,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,3,1,0,1
1641,e,5,0,4,1,5,1,0,0,10,1,1,2,2,7,3,0,2,1,4,2,4,0,0,1
1642,e,5,0,4,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,4,0,0,1
1643,e,2,0,8,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,0,1,0,1
1644,e,2,0,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,3,1,0,1
1645,e,5,0,8,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,0,1,0,1
1646,e,5,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
1647,e,2,2,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,0,1,0,1
1648,e,5,2,8,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,3,1,0,1
1649,e,5,0,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1,0,1
1650,e,5,0,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,0,1,0,1
1651,e,5,2,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1,0,1
1652,e,5,2,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,3,1,0,1
1653,e,5,2,3,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1,0,1
1654,e,5,2,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1,0,1
1655,e,2,2,8,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,3,1,0,1
1656,e,5,2,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1,0,1
1657,e,2,0,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,3,1,0,1
1658,e,2,0,8,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,3,1,0,1
1659,e,5,0,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,0,1,0,1
1660,e,2,0,3,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,2,3,1,0,1
1661,e,5,0,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,0,1,0,1
1662,e,5,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1,0,1
1663,e,5,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,1,0,1
1664,e,5,2,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,0,1,0,1
1665,p,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,1,1,0
1666,e,5,0,8,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,3,1,0,1
1667,p,5,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,5,1,0
1668,e,5,3,3,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,3,4,0,0,1
1669,p,2,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,5,1,0
1670,e,5,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1,0,1
1671,e,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
1672,e,2,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4,0,1
1673,e,5,2,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,3,1,0,1
1674,e,2,2,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,3,1,0,1
1675,e,5,2,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,0,1,0,1
1676,e,5,2,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,0,1,0,1
1677,e,2,2,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,3,1,0,1
1678,e,2,2,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1,0,1
1679,e,5,2,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1,0,1
1680,e,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1,0,1
1681,e,5,2,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,3,1,0,1
1682,e,5,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
1683,p,2,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,1,1,0
1684,e,2,2,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,3,1,0,1
1685,e,2,2,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,3,1,0,1
1686,e,2,2,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1,0,1
1687,e,2,0,3,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1,0,1
1688,e,5,3,4,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,3,5,0,0,1
1689,e,5,0,4,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,2,5,0,0,1
1690,e,5,3,9,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4,0,1
1691,e,5,0,3,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,2,5,0,0,1
1692,e,2,0,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,0,1,0,1
1693,e,2,2,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,2,3,1,0,1
1694,e,2,2,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1,0,1
1695,e,5,0,3,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,0,1,0,1
